"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2003-02",98.93166,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2003-03",99.04046,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2003-04",99.29176,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2003-05",99.56134,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2003-06",99.69754,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2003-07",99.58751,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2003-08",99.38689,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2003-09",99.22033,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2003-10",99.22138,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2003-11",99.47205,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2003-12",99.87204,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2004-01",100.1919,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2004-02",100.1823,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2004-03",99.93163,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2004-04",99.81747,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2004-05",99.98216,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2004-06",100.0421,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2004-07",100.1669,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2004-08",100.4704,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2004-09",100.9954,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2004-10",101.5803,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2004-11",101.9256,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2004-12",102.0429,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2005-01",102.1433,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2005-02",102.171,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2005-03",102.0562,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2005-04",101.7998,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2005-05",101.4706,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2005-06",101.2163,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2005-07",100.9697,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2005-08",100.6348,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2005-09",100.3693,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2005-10",100.2823,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2005-11",100.2896,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2005-12",100.4948,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2006-01",100.8061,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2006-02",100.96,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2006-03",100.9617,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2006-04",100.8497,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2006-05",100.7266,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2006-06",100.6752,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2006-07",100.7016,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2006-08",100.7868,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2006-09",100.9417,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2006-10",101.2201,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2006-11",101.515,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2006-12",101.7377,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2007-01",101.8009,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2007-02",101.7718,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2007-03",101.6783,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2007-04",101.7015,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2007-05",101.8605,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2007-06",101.9892,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2007-07",102.0186,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2007-08",102.0771,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2007-09",102.2157,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2007-10",102.4803,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2007-11",102.8222,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2007-12",103.1441,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2008-01",103.2035,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2008-02",103.255,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2008-03",103.1901,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2008-04",102.7799,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2008-05",102.3613,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2008-06",101.8737,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2008-07",101.5723,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2008-08",101.5345,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2008-09",101.3405,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2008-10",100.6832,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2008-11",100.0686,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2008-12",99.78986,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2009-01",99.75704,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2009-02",99.8249,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2009-03",100.0382,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2009-04",100.3023,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2009-05",100.6768,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2009-06",101.1273,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2009-07",101.4782,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2009-08",101.6653,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2009-09",101.793,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2009-10",101.8656,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2009-11",101.9053,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2009-12",101.8625,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2010-01",101.8383,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2010-02",101.8328,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2010-03",102.0307,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2010-04",102.3492,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2010-05",102.6653,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2010-06",102.8893,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2010-07",103.0084,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2010-08",103.1407,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2010-09",103.2526,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2010-10",103.3368,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2010-11",103.4482,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2010-12",103.4554,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2011-01",103.4369,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2011-02",103.3299,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2011-03",103.0801,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2011-04",102.8624,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2011-05",102.825,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2011-06",102.9792,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2011-07",103.0903,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2011-08",102.8988,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2011-09",102.6967,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2011-10",102.7497,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2011-11",102.9117,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2011-12",103.0129,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2012-01",103.057,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2012-02",103.3168,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2012-03",103.7176,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2012-04",104.0353,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2012-05",104.0511,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2012-06",103.8387,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2012-07",103.6015,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2012-08",103.4435,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2012-09",103.3941,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2012-10",103.3539,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2012-11",103.2579,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2012-12",103.1487,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2013-01",103.044,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2013-02",102.8816,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2013-03",102.7066,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2013-04",102.6206,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2013-05",102.5484,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2013-06",102.455,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2013-07",102.368,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2013-08",102.423,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2013-09",102.4757,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2013-10",102.4558,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2013-11",102.3965,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2013-12",102.2249,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2014-01",101.9848,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2014-02",101.7636,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2014-03",101.5891,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2014-04",101.4046,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2014-05",101.1958,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2014-06",101.1248,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2014-07",101.1026,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2014-08",101.0065,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2014-09",100.8823,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2014-10",100.5991,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2014-11",100.1366,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2014-12",99.64033,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2015-01",99.00043,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2015-02",98.44669,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2015-03",98.14197,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2015-04",98.0659,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2015-05",97.99258,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2015-06",97.79555,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2015-07",97.45572,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2015-08",97.07858,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2015-09",96.71093,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2015-10",96.53825,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2015-11",96.50043,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2015-12",96.49708,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2016-01",96.55615,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2016-02",96.64117,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2016-03",96.67387,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2016-04",96.84145,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2016-05",97.26967,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2016-06",97.78993,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2016-07",98.2956,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2016-08",98.66312,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2016-09",98.83483,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2016-10",98.79469,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2016-11",98.57639,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2016-12",98.41789,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2017-01",98.6038,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2017-02",98.93728,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2017-03",99.24075,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2017-04",99.38195,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2017-05",99.44456,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2017-06",99.40721,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2017-07",99.35868,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2017-08",99.38817,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2017-09",99.56847,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2017-10",99.79571,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2017-11",99.98492,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2017-12",100.1045,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2018-01",100.1993,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2018-02",100.304,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2018-03",100.4134,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2018-04",100.3289,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2018-05",100.1047,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2018-06",99.82182,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2018-07",99.68159,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2018-08",99.63456,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2018-09",99.73331,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2018-10",100.1141,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2018-11",100.6854,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2018-12",101.0747,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2019-01",101.2494,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2019-02",101.1287,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2019-03",100.7837,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2019-04",100.4285,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2019-05",100.1755,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2019-06",100.1957,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2019-07",100.3332,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2019-08",100.4777,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2019-09",100.5415,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2019-10",100.5929,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2019-11",100.6778,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2019-12",100.7196,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2020-01",100.4338,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2020-02",99.61345,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2020-03",98.21887,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2020-04",96.77273,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2020-05",96.51244,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2020-06",97.24014,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2020-07",98.22039,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2020-08",98.92377,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2020-09",99.30521,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2020-10",99.32943,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2020-11",99.11262,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2020-12",98.73479,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2021-01",98.34207,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2021-02",98.00157,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2021-03",97.65265,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2021-04",97.8071,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2021-05",98.2961,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2021-06",98.8187,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2021-07",99.05753,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2021-08",98.92461,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2021-09",98.53488,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2021-10",98.27386,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2021-11",98.12479,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2021-12",98.09318,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2022-01",98.12692,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2022-02",98.24613,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2022-03",98.28043,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2022-04",98.37095,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2022-05",98.42931,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2022-06",98.66822,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2022-07",99.03642,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2022-08",99.55182,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2022-09",100.0152,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2022-10",100.1647,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2022-11",100.0955,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2022-12",100.0449,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2023-01",99.9216,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2000-02",97.15798,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2000-03",97.19283,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2000-04",97.14689,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2000-05",97.44981,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2000-06",97.79354,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2000-07",98.17633,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2000-08",98.55897,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2000-09",98.68073,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2000-10",98.58202,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2000-11",98.04099,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2000-12",97.37887,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2001-01",97.18397,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2001-02",96.98664,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2001-03",96.9335,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2001-04",97.23407,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2001-05",97.5294,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2001-06",97.76177,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2001-07",98.07807,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2001-08",98.37663,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2001-09",98.80788,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2001-10",99.14462,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2001-11",99.4547,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2001-12",99.60979,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2002-01",99.72601,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2002-02",99.78803,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2002-03",99.7757,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2002-04",99.64622,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2002-05",99.45692,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2002-06",99.29591,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2002-07",99.33902,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2002-08",99.50285,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2002-09",99.44591,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2002-10",98.73594,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2002-11",97.48095,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2002-12",96.75217,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2003-01",96.52699,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2003-02",96.55025,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2003-03",96.64776,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2003-04",96.94585,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2003-05",97.19981,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2003-06",97.09203,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2003-07",97.01567,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2003-08",96.99026,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2003-09",97.11332,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2003-10",97.03378,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2003-11",96.62387,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2003-12",96.32352,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2004-01",96.33596,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2004-02",96.50848,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2004-03",97.04865,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2004-04",97.71149,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2004-05",98.36334,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2004-06",98.87095,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2004-07",99.06788,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2004-08",99.10809,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2004-09",99.20267,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2004-10",99.55763,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2004-11",99.99224,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2004-12",100.3348,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2005-01",100.5621,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2005-02",100.8322,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2005-03",101.1911,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2005-04",101.545,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2005-05",101.6996,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2005-06",101.6236,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2005-07",101.1845,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2005-08",100.5773,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2005-09",100.0571,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2005-10",100.1052,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2005-11",100.3145,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2005-12",100.4464,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2006-01",100.5079,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2006-02",100.6417,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2006-03",100.933,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2006-04",101.1201,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2006-05",101.2975,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2006-06",101.596,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2006-07",101.939,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2006-08",102.2301,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2006-09",102.5835,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2006-10",102.9896,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2006-11",103.557,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2006-12",104.2174,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2007-01",104.489,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2007-02",104.5382,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2007-03",104.5776,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2007-04",104.617,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2007-05",104.4251,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2007-06",104.2619,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2007-07",104.0777,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2007-08",103.6097,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2007-09",103.1181,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2007-10",102.6845,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2007-11",102.4598,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2007-12",102.5023,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2008-01",102.4497,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2008-02",102.184,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2008-03",102.0601,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2008-04",101.9136,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2008-05",101.7578,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2008-06",101.8648,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2008-07",101.9054,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2008-08",101.9018,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2008-09",101.8558,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2008-10",101.5315,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2008-11",100.8109,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2008-12",100.0176,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2009-01",98.98161,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2009-02",97.70054,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2009-03",96.9556,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2009-04",96.92117,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2009-05",97.46817,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2009-06",98.02175,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2009-07",98.38334,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2009-08",98.66277,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2009-09",98.9388,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2009-10",98.9355,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2009-11",98.93855,
